storeId,country,store number,address,zip code,phone,lat,lon
D2JF,Deutschland,1623,"Neue Grottkauer Straße 23,Berlin,Berlin",12619,+493053021849,52.5299586,13.5953827
D2JG,Deutschland,1624,"Varnhagenstraße 7a,Bad Arolsen,Hessen",34454,+4956916238650,51.3817439,9.0112749
D2JH,Deutschland,1625,"Holger-Crafoord-Straße 2,Hochheim am Main,Hessen",65239,+4961468379764,50.0155817,8.3658454
D2JI,Deutschland,1626,"Von-Coels-Straße 212,Aachen,Nordrhein-Westfalen",52080,+4924118059765,50.7786804,6.161162
D2JJ,Deutschland,1627,"Rudolf-Diesel-Straße 10,Dillingen a.d.Donau,Bayern",89407,+4990717058114,48.5871044,10.5143913
D2JK,Deutschland,1628,"Bergmannstraße 102,Berlin,Berlin",10961,+493061076846,52.48987,13.3895964
D2JM,Deutschland,1630,"Nürnberger Straße 3c,Bayreuth,Bayern",95448,+4992150705660,49.9352836,11.5923239
D2JN,Deutschland,1631,"Oskar-von-Miller-Straße 6,Schweinfurt,Bayern",97424,+4997214997273,50.0416265,10.2059844
D2K0,Deutschland,1632,"Johannes-Cleven-Straße 4,Nettetal,Nordrhein-Westfalen",41334,+4921531219943,51.3051454,6.2743183
D2K1,Deutschland,1633,"Hutfilterstraße 12-14,Bremen,Bremen",28195,+4942116899256,53.0784874,8.8020956
D2K2,Deutschland,1634,"Große Tonkuhle 9,Rinteln,Niedersachsen",31737,+4957519210578,52.198101,9.081192
D2K4,Deutschland,1636,"Oppenheimer Straße 44,Nieder-Olm,Rheinland-Pfalz",55268,+4961367608937,49.9035373,8.2024914
D2K5,Deutschland,1637,"Argonnenstraße 9/4,Weingarten,Baden-Wuerttemberg",88250,+497515069570,47.8141143,9.6380676
D2K6,Deutschland,1638,"Nördlicher Stadtgraben 6,Aalen,Baden-Wuerttemberg",73430,+4973613600724,48.840409,10.093874
D2K7,Deutschland,1639,"Marburger Straße 16-18,Kreuztal,Nordrhein-Westfalen",57223,+4927325531947,50.9605279,7.9924738
D06K,Deutschland,164,"Kanzleistraße 11,Konstanz,Baden-Wuerttemberg",78462,+497531914413,47.66039,9.173967
D2K8,Deutschland,1640,"Unteröwisheimer Straße 19,Ubstadt-Weiher,Baden-Wuerttemberg",76698,+4972513679321,49.1556297,8.6301686
D2KA,Deutschland,1642,"Bramscher Straße 159,Osnabrück,Niedersachsen",49088,+495414042750,52.292242,8.0377987
D2KB,Deutschland,1643,"Dorfplatz 4,Nümbrecht,Nordrhein-Westfalen",51588,+4922939099415,50.9032787,7.5406785
D2KD,Deutschland,1645,"Eberstädter Straße 94d,Pfungstadt,Hessen",64319,+4961579866131,49.8053223,8.6049899
D2KE,Deutschland,1646,"Dieselstraße 35,Eching,Bayern",85386,+4981656095086,48.3112199,11.6467598
D2KF,Deutschland,1647,"Maisacher Straße 122,Fürstenfeldbruck,Bayern",82256,+4981415359469,48.1939038,11.257793
D2KG,Deutschland,1648,"Wettersteinring 5,Dachau,Bayern",85221,+4981312722134,48.2444774,11.4487297
D2KH,Deutschland,1649,"Balanstraße 188,München,Bayern",81549,+498960062265,48.1054719,11.6029434
D2KI,Deutschland,1650,"Falkenseer Chaussee 241,Berlin,Berlin",13583,+493036995030,52.548489,13.1785335
D2KJ,Deutschland,1651,"Lichtenfelser Straße 2a,Nürnberg,Bayern",90427,+4991130709554,49.5180872,11.0318211
D2KK,Deutschland,1652,"Münchner Freiheit 7,München,Bayern",80802,+498933029787,48.1620923,11.58668
D2KM,Deutschland,1654,"Klinger 8,Mömbris,Bayern",63776,+4960299992991,50.0577056,9.1581855
D2KN,Deutschland,1655,"Merkurstraße 38,Kaiserslautern,Rheinland-Pfalz",67663,+4963135790564,49.4424428,7.7176288
D2L0,Deutschland,1656,"Güterstraße 1,Wiesloch,Baden-Wuerttemberg",69168,+4962223879119,49.2915478,8.6970384
D2L2,Deutschland,1658,"Handwerkstraße 1,Rostock,Mecklenburg-Vorpomm.",18069,+493811215956,54.1246016,12.0736668
D2L3,Deutschland,1659,"Detmolder Straße 550,Bielefeld,Nordrhein-Westfalen",33699,+4952192369253,51.9936641,8.6038276
D2L4,Deutschland,1660,"Bahnhofstraße 94,Geislingen an der Steige,Baden-Wuerttemberg",73312,+4973313059862,48.6234689,9.8354066
D2L6,Deutschland,1662,"Rautenstrauchstraße 55,Hamm,Nordrhein-Westfalen",59075,+4923813041643,51.694523,7.759459
D2L7,Deutschland,1663,"Planckstraße 12,Freudenstadt,Baden-Wuerttemberg",72250,+4974418638392,48.4644853,8.4380415
D2L8,Deutschland,1664,"Lattenkamp 1,Schleswig,Schleswig-Holstein",24837,+494621290252,54.5305863,9.527891
D2LA,Deutschland,1666,"Altdorfer Straße 26,Holzgerlingen,Baden-Wuerttemberg",71088,+4970316310785,48.6362663,9.0067256
D2LF,Deutschland,1671,"Achener Weg 1,Isny im Allgäu,Baden-Wuerttemberg",88316,+497562913571,47.6977194,10.0432593
D2LH,Deutschland,1673,"Elsa-Brandström-Straße 3,Hemer,Nordrhein-Westfalen",58675,+4923725039970,51.3839152,7.7678042
D2LI,Deutschland,1674,"Kaßstraße 42,Emmerich am Rhein,Nordrhein-Westfalen",46446,+4928225370765,51.831052,6.244778
D2LL,Deutschland,1677,"Rietstraße 40,Villingen-Schwenningen,Baden-Wuerttemberg",78050,+4977212061598,48.0599695,8.4560582
D2LM,Deutschland,1678,"Wormser Landstraße 192,Speyer,Rheinland-Pfalz",67346,+4962326042807,49.3380946,8.4291145
D2M0,Deutschland,1680,"Haigerlocher Straße 24,Hechingen,Baden-Wuerttemberg",72379,+4974716201100,48.3597646,8.9626969
D2M1,Deutschland,1681,"Kramerstraße 34,Memmingen,Bayern",87700,+4983314908337,47.9840152,10.1820891
D2M3,Deutschland,1683,"Odenwaldring 70,Offenbach am Main,Hessen",63069,+496983007111,50.0875621,8.7597202
D2M4,Deutschland,1684,"Friedrichstraße 100,Berlin,Berlin",10117,+493020216659,52.5208313,13.3883786
D2M5,Deutschland,1685,"Bahnhofstraße 25,Berlin,Berlin",12555,+493064328952,52.4579193,13.5790353
D2M7,Deutschland,1687,"Industriestraße 23/1,Satteldorf,Baden-Wuerttemberg",74589,+4979519645867,49.1808088,10.0731268
D2M8,Deutschland,1688,"Trierer Straße 43,Perl,Saarland",66706,+4968675610565,49.4755317,6.3851988
D071,Deutschland,169,"Auf den Heilberg 11,Durmersheim,Baden-Wuerttemberg",76448,+497245911737,48.9456538,8.2815164
D2MA,Deutschland,1690,"Pleurtuit-Straße 5,Ransbach-Baumbach,Rheinland-Pfalz",56235,+4926239247343,50.4634515,7.7228607
D2MC,Deutschland,1692,"An der Ost-West-Brücke 2,Elmshorn,Schleswig-Holstein",25335,+4941212623455,53.7610284,9.6587641
D2MD,Deutschland,1693,"Stummplatz 1,Neunkirchen,Saarland",66538,+4968219315254,49.3461292,7.1731205
D2MG,Deutschland,1696,"Holtenauer Straße 122,Kiel,Schleswig-Holstein",24105,+494312395134,54.336928,10.1337879
D2MH,Deutschland,1697,"Römerstraße 86,Kehl,Baden-Wuerttemberg",77694,+4978549899954,48.5128017,7.8194519
D2MI,Deutschland,1698,"Industriestraße 2,Waldkirch,Baden-Wuerttemberg",79183,+4976814747771,48.0876086,7.9452819
D2MJ,Deutschland,1699,"Blumenstraße 1,Kehl,Baden-Wuerttemberg",77694,+4978518866586,48.5759565,7.8114942
D2MK,Deutschland,1700,"Grimsehlstraße 40a,Einbeck,Niedersachsen",37574,+4955613130288,51.8143463,9.8784279
D2MM,Deutschland,1702,"Schönhauser Straße 60-62,Köln,Nordrhein-Westfalen",50968,+4922193729143,50.9113379,6.9632523
D2N1,Deutschland,1705,"Frankfurter Straße 220,Kassel,Hessen",34134,+4956147590013,51.289393,9.4716074
D2N3,Deutschland,1707,"Am Markt 20,Hanau,Hessen",63450,+4961814288704,50.1332695,8.9162989
D2N6,Deutschland,1710,"Wilmsstraße 7,Dallgow-Döberitz,Brandenburg",14624,+4933222121983,52.5355864,13.0603154
D2N7,Deutschland,1711,"Frankfurter Straße 71,Fulda,Hessen",36043,+4966194250574,50.5367087,9.6765889
D2N8,Deutschland,1712,"Theodor-Fontane-Straße 14,Aschheim,Bayern",85609,+498990019665,48.1629896,11.7298108
D2NB,Deutschland,1715,"Wiescher Weg 97,Mülheim an der Ruhr,Nordrhein-Westfalen",45472,+4920830159921,51.4357612,6.9197594
D2ND,Deutschland,1717,"Quierschieder Weg 3e,Sulzbach/ Saar,Saarland",66280,+4968975010340,49.3017848,7.0573065
D2NE,Deutschland,1718,"Große Straße 90,Vechta,Niedersachsen",49377,+4944418538461,52.730117,8.2888891
D2NF,Deutschland,1719,"Fuldastraße 1-5,Baunatal,Hessen",34225,+4956659690141,51.2278077,9.4277016
D2NG,Deutschland,1720,"Am Rauner Graben 21,Nidda,Hessen",63667,+4960439865067,50.4092885,9.0069316
D2NH,Deutschland,1721,"Abschnede 210,Cuxhaven,Niedersachsen",27472,+494721393161,53.8441655,8.6941199
D2NJ,Deutschland,1723,"Friedberger Straße 77b,Bad Vilbel,Hessen",61118,+4961013041385,50.1888568,8.7421963
D2NK,Deutschland,1724,"Königsallee 60d,Düsseldorf,Nordrhein-Westfalen",40212,+4921113067573,51.2223426,6.7799454
D2NL,Deutschland,1725,"Von-Seeckt-Straße 23,Regensburg,Bayern",93053,+4994128015445,48.9995616,12.1230482
D2NM,Deutschland,1726,"Im Riegel 5,Herxheim bei Landau/ Pfalz,Rheinland-Pfalz",76863,+497276929503,49.1492498,8.2331999
D300,Deutschland,1728,"Bergstraße 19-25,Weinheim,Baden-Wuerttemberg",69469,+4962012556960,49.5476626,8.6639776
D301,Deutschland,1729,"Im Rebacker 8,Eimeldingen,Baden-Wuerttemberg",79591,+4976211610184,47.6267043,7.5990855
D302,Deutschland,1730,"Angelburger Straße 8,Flensburg,Schleswig-Holstein",24937,+4946197888479,54.7824286,9.4373205
D304,Deutschland,1732,"Walder Straße 99,Hilden,Nordrhein-Westfalen",40724,+4921032509954,51.1683958,6.9517881
D306,Deutschland,1734,"Severinstraße 154-156,Köln,Nordrhein-Westfalen",50678,+4922193119080,50.9277719,6.9579441
D307,Deutschland,1735,"Deverweg 33-37,Papenburg,Niedersachsen",26871,+4949616647907,53.0839579,7.3837672
D309,Deutschland,1737,"Kurt-Schumacher-Damm 1,Berlin,Berlin",13405,+493041727600,52.5636391,13.3278157
D30A,Deutschland,1738,"Mühlenstraße 1,Herdecke,Nordrhein-Westfalen",58313,+4923306039995,51.3974809,7.4301315
D30B,Deutschland,1739,"Fackelstraße 15,Kaiserslautern,Rheinland-Pfalz",67655,+4963136123868,49.4437478,7.7674192
D30C,Deutschland,1740,"Bergedorfer Straße 30-32,Geesthacht,Schleswig-Holstein",21502,+4941528477367,53.4333304,10.3715191
D30D,Deutschland,1741,"Hagellocher Weg 57,Tübingen,Baden-Wuerttemberg",72070,+4970713669699,48.5245352,9.0287811
D30E,Deutschland,1742,"Heeresstraße 10,Lebach,Saarland",66822,+4968815390285,49.4105076,6.8945034
D30F,Deutschland,1743,"Bautzner Straße 35,Dresden,Sachsen",01099,+4935181063884,51.0631041,13.7531974
D30G,Deutschland,1744,"Lederstraße 41,Calw,Baden-Wuerttemberg",75365,+4970519352166,48.7165101,8.7370145
D30L,Deutschland,1749,"Maybachstraße 5,Leinfelden-Echterdingen,Baden-Wuerttemberg",70771,+4971144090098,48.7011146,9.1439627
D077,Deutschland,175,"Schloßplatz 14,Lahr/Schwarzwald,Baden-Wuerttemberg",77933,+497821983238,48.3397278,7.8716257
D30M,Deutschland,1750,"Stuttgarter Straße 77,Stuttgart,Baden-Wuerttemberg",70469,+4971182086642,48.8091419,9.1590203
D30N,Deutschland,1751,"Kinzigbogen 1,Hanau,Hessen",63452,+4961811801466,50.1457713,8.931869
D310,Deutschland,1752,"Schneiderstraße 13,Herdorf,Rheinland-Pfalz",57562,+4927442179890,50.7824094,7.9594308
D311,Deutschland,1753,"Göttinger Chaussee 103,Hannover,Niedersachsen",30459,+4951147320338,52.3438065,9.7175497
D312,Deutschland,1754,"Alte Holstenstraße 23-25,Hamburg,Hamburg",21031,+494072008908,53.4928839,10.2074262
D313,Deutschland,1755,"Neumarkt 35-37,Köln,Nordrhein-Westfalen",50667,+4922120533319,50.935547,6.9469364
D314,Deutschland,1756,"Wolfsburger Landstraße 1a,Wolfsburg,Niedersachsen",38442,+4953627269446,52.4211165,10.7219312
D316,Deutschland,1758,"Knollstraße 16,Ludwigshafen am Rhein,Rheinland-Pfalz",67061,+4962157240070,49.4759339,8.4416046
D317,Deutschland,1759,"Bavierstraße 10,Erkrath,Nordrhein-Westfalen",40699,+4921198914021,51.222412,6.9099811
D318,Deutschland,1760,"Posthalterweg 6-8,Oldenburg,Niedersachsen",26129,+4944121713306,53.1602766,8.1707515
D319,Deutschland,1761,"Allmend 1,Gengenbach,Baden-Wuerttemberg",77723,+4978039214626,48.415098,8.0008904
D31A,Deutschland,1762,"Stormarnstraße 31,Kiel,Schleswig-Holstein",24113,+4943164890765,54.305466,10.1269373
D31B,Deutschland,1763,"Rothweg 3a,Lollar,Hessen",35457,+4964068360107,50.6389626,8.7037048
D31C,Deutschland,1764,"Garbatyplatz 2,Berlin,Berlin",13187,+493040049881,52.5674559,13.4118534
D31D,Deutschland,1765,"Kurpfalzstraße 34,Neckargemünd,Baden-Wuerttemberg",69151,+4962234876309,49.3955181,8.8082067
D31E,Deutschland,1766,"Krayer Straße 234,Essen,Nordrhein-Westfalen",45307,+4920159223833,51.4667568,7.0806662
D31G,Deutschland,1768,"Stadionstraße 10,Schönebeck (Elbe),Sachsen-Anhalt",39218,+493928425522,52.0142663,11.7186572
D31H,Deutschland,1769,"Discontopassage 35,Saarbrücken,Saarland",66111,+496819066815,49.2340286,6.9954338
D079,Deutschland,177,"Venloer Straße 247,Köln,Nordrhein-Westfalen",50823,+492219521903,50.9469588,6.922392
D31J,Deutschland,1771,"Willy-Brandt-Platz 11,Kamen,Nordrhein-Westfalen",59174,+4923072611839,51.5932251,7.6625443
D31K,Deutschland,1772,"Alsterkrugchaussee 531,Hamburg,Hamburg",22335,+494030062812,53.6275645,10.0128408
D31L,Deutschland,1773,"Talstraße 10,Mettmann,Nordrhein-Westfalen",40822,+4921042869494,51.2487508,6.9761595
D31M,Deutschland,1774,"Mainzer Straße 18,Sömmerda,Thueringen",99610,+4936346929405,51.1581495,11.1425502
D31N,Deutschland,1775,"Max-Planck-Straße 4,Groß-Zimmern,Hessen",64846,+4960713936456,49.8801122,8.8203044
D320,Deutschland,1776,"Rupprechtstraße 20,Landshut,Bayern",84034,+4987196549042,48.543653,12.1356527
D321,Deutschland,1777,"Bahnhofstraße 18,Kalkar,Nordrhein-Westfalen",47546,+4928249615767,51.7365574,6.2875864
D322,Deutschland,1778,"Hönower Weg 1c,Hoppegarten,Brandenburg",15366,+4933423070411,52.5164107,13.6492341
D323,Deutschland,1779,"Friedrich-von-Schiller-Str. 35,Bayreuth,Bayern",95444,+4992178779738,49.9521623,11.5723146
D07A,Deutschland,178,"Ludwigsstraße 11,Mainz,Rheinland-Pfalz",55116,+4961311431997,49.998783,8.270633
D325,Deutschland,1781,"Friedrichsfelder Straße 30,Voerde (Niederrhein),Nordrhein-Westfalen",46562,+4928553056961,51.5984645,6.6831821
D326,Deutschland,1782,"Bullbrücke 2,Laboe,Schleswig-Holstein",24235,+4943434214859,54.3980477,10.2334833
D327,Deutschland,1783,"Lüneburger Straße 48,Hamburg,Hamburg",21073,+494030085568,53.4603045,9.98243
D328,Deutschland,1784,"Georgstraße 11,Meiningen,Thueringen",98617,+4936938846417,50.5697923,10.4159157
D329,Deutschland,1785,"Haager Straße 62,Dorfen,Bayern",84405,+4980819551271,48.2681787,12.1573063
D32A,Deutschland,1786,"Truderinger Straße 192,München,Bayern",81825,+498943519152,48.1278667,11.6548052
D32B,Deutschland,1787,"Imanuel-Maier-Straße 3,Köngen,Baden-Wuerttemberg",73257,+4970248689396,48.6743762,9.3617382
D32C,Deutschland,1788,"Frankfurter Ring 5,München,Bayern",80807,+498935043100,48.1874593,11.5677449
D32D,Deutschland,1789,"Georg-Reismüller-Straße 28a,München,Bayern",80999,+498981339987,48.1942081,11.4643265
D07B,Deutschland,179,"Breiter Weg 23-26,Magdeburg,Sachsen-Anhalt",39104,+493914002647,52.132064,11.637406
D32E,Deutschland,1790,"Seufertstraße 73a,Bonn,Nordrhein-Westfalen",53173,+4922892399244,50.6765926,7.1715809
D32F,Deutschland,1791,"Konstanzenstraße 90,Nürnberg,Bayern",90439,+4991165678740,49.4352103,11.0405481
D32G,Deutschland,1792,"Maiwiese 23,Birkenfeld,Rheinland-Pfalz",55765,+4967829837693,49.6508683,7.1728185
D32H,Deutschland,1793,"Ritter-von-Schoch-Straße 21b,Landshut,Bayern",84036,+4987195389993,48.5452661,12.1780515
D32K,Deutschland,1796,"Im Starkfeld 57,Neu-Ulm,Bayern",89231,+4973172565543,48.3955402,10.0205288
D32M,Deutschland,1798,"Landshuter Straße 143,Straubing,Bayern",94315,+4994219749819,48.8646508,12.5744277
D32N,Deutschland,1799,"Max-Lanz-Straße 2,Pfarrkirchen,Bayern",84347,+4985619836905,48.419246,12.94273
D07C,Deutschland,180,"Seppel-Glückert-Passage 10,Mainz,Rheinland-Pfalz",55116,+496131280271,50.000712,8.2706578
D330,Deutschland,1800,"Am Kochenhof 14,Stuttgart,Baden-Wuerttemberg",70192,+4971125971498,48.7998029,9.1725056
D333,Deutschland,1803,"Zeppelinstraße 25-27,Mössingen,Baden-Wuerttemberg",72116,+4974732701306,48.4043689,9.039985
D334,Deutschland,1804,"Edisonstraße 2,Augsburg,Bayern",86199,+4982158979066,48.3465048,10.8807773
D335,Deutschland,1805,"Mittelstraße 5,Mönchengladbach,Nordrhein-Westfalen",41236,+4921669906373,51.1649555,6.4383136
D336,Deutschland,1806,"Pasinger Bahnhofsplatz 5,München,Bayern",81241,+498982070528,48.1488643,11.4624344
D337,Deutschland,1807,"Arnekenstraße 18,Hildesheim,Niedersachsen",31134,+4951211020699,52.1540658,9.9487299
D338,Deutschland,1808,"Max-Planck-Straße 26,Gärtringen,Baden-Wuerttemberg",71116,+4970342539526,48.6418404,8.9134447
D339,Deutschland,1809,"Dieselstraße 14,Rosbach v. d. Höhe,Hessen",61191,+4960039350903,50.299585,8.6951483
D33A,Deutschland,1810,"Düsseldorfer Straße 77,Meerbusch,Nordrhein-Westfalen",40667,+4921327594071,51.2450579,6.6964684
D33B,Deutschland,1811,"Horbeller Straße 2-4,Köln,Nordrhein-Westfalen",50858,+4922342025834,50.9198612,6.8593682
D33C,Deutschland,1812,"Zierower Landstraße 7,Wismar,Mecklenburg-Vorpomm.",23968,+4938416312917,53.9041809,11.4074916
D33D,Deutschland,1813,"Proffenweg 2d,Königswinter,Nordrhein-Westfalen",53639,+4922232988846,50.6967752,7.181196
D33E,Deutschland,1814,"Pestalozziallee 31,Tauberbischofsheim,Baden-Wuerttemberg",97941,+4993418479831,49.6323709,9.6567558
D33F,Deutschland,1815,"Tangstedter Landstrasse 49-51,Hamburg,Hamburg",22415,+494050797337,53.6491605,10.0160205
D33G,Deutschland,1816,"Osseweg 87,Leer (Ostfriesland),Niedersachsen",26789,+4949145447807,53.2207241,7.4757296
D33H,Deutschland,1817,"Martin-Luther-Straße 1,Bruchsal,Baden-Wuerttemberg",76646,+4972513042531,49.1244762,8.5950392
D33I,Deutschland,1818,"Schopflocher Straße 12,Feuchtwangen,Bayern",91555,+4998526133475,49.1561333,10.3288075
D33M,Deutschland,1822,"Osterfeldstraße 41a,Ismaning,Bayern",85737,+498996049907,48.2306168,11.6876023
D33N,Deutschland,1823,"Im Reff 1c,Maxdorf,Rheinland-Pfalz",67133,+4962374030367,49.4832288,8.3049677
D340,Deutschland,1824,"Am Schützenplatz 6,Remscheid,Nordrhein-Westfalen",42899,+4921912094434,51.2120049,7.2352983
D342,Deutschland,1826,"Eschweilerstraße 2c,Alsdorf,Nordrhein-Westfalen",52477,+4924049579964,50.8584426,6.2048424
D343,Deutschland,1827,"Herzog-Wilhelm-Straße 17-37,Geilenkirchen,Nordrhein-Westfalen",52511,+4924514092781,50.9630495,6.1196146
D344,Deutschland,1828,"Augsburger Straße 25,Aichach,Bayern",86551,+4982518197247,48.4541774,11.1284096
D345,Deutschland,1829,"Marktflecken 1,Neuenkirchen,Mecklenburg-Vorpomm.",17498,+4938347770941,54.1198778,13.3628908
D346,Deutschland,1830,"Fürstenrieder Straße 51,München,Bayern",80686,+498951261581,48.1367867,11.5032874
D347,Deutschland,1831,"Rostocker Straße 2,Wiesbaden,Hessen",65191,+4961117449932,50.0881463,8.2897918
D348,Deutschland,1832,"Kulmbacher Straße 2,Aschaffenburg,Bayern",63743,+4960213697566,49.9613344,9.1758258
D349,Deutschland,1833,"Kaiserslauterer Straße 7,Rockenhausen,Rheinland-Pfalz",67806,+4963614590176,49.6249574,7.818169
D34A,Deutschland,1834,"Schottweg 94,Flensburg,Schleswig-Holstein",24944,+4946197888263,54.7988918,9.4745679
D34B,Deutschland,1835,"In der Kleinau 1,Kuppenheim,Baden-Wuerttemberg",76456,+4972224067019,48.8282089,8.2672011
D34C,Deutschland,1836,"Merseburger Straße 135,Weißenfels,Sachsen-Anhalt",06667,+4934433364466,51.2190673,11.9676611
D34D,Deutschland,1837,"Gartenstraße 101,Aalen,Baden-Wuerttemberg",73430,+4973613600456,48.831616,10.0832648
D34E,Deutschland,1838,"Solinger Straße 5,Langenfeld (Rheinland),Nordrhein-Westfalen",40764,+4921731068910,51.1101401,6.9505007
D34F,Deutschland,1839,"Scharnhäuser Straße 5,Neuhausen auf den Fildern,Baden-Wuerttemberg",73765,+4971589569815,48.6846527,9.272753
D34G,Deutschland,1840,"Albert-Roßhaupter-Straße 37,München,Bayern",81369,+498972649889,48.1166407,11.5321648
D34I,Deutschland,1842,"Zeulsdorfer Straße 85,Gera,Thueringen",07549,+4936555231961,50.8442057,12.0630946
D34J,Deutschland,1843,"Pödeldorfer Straße 136-138,Bamberg,Bayern",96052,+4995191700858,49.9012998,10.9183137
D34L,Deutschland,1845,"Schnellerstraße 74,Berlin,Berlin",12439,+493067068642,52.4521132,13.5293036
D34N,Deutschland,1847,"Ludwigsplatz 37,Straubing,Bayern",94315,+4994211887344,48.8822551,12.5726649
D350,Deutschland,1848,"Zum Güterbahnhof 2,Willich,Nordrhein-Westfalen",47877,+4921544812660,51.2681596,6.534298
D351,Deutschland,1849,"Paul-von-Denis-Straße 2,Schwandorf,Bayern",92421,+4994313819009,49.3247605,12.1097652
D07H,Deutschland,185,"Karlstraße 106,Karlsruhe,Baden-Wuerttemberg",76137,+497219374209,48.9989654,8.3936726
D352,Deutschland,1850,"Oberfeldstraße 138,Berlin,Berlin",12683,+493050016972,52.5248033,13.5572026
D354,Deutschland,1852,"Große Packhofstraße 44,Hannover,Niedersachsen",30159,+4951121359158,52.3734382,9.7368608
D355,Deutschland,1853,"Westenhellweg 102-106,Dortmund,Nordrhein-Westfalen",44137,+4923153463949,51.5129766,7.4605469
D356,Deutschland,1854,"Industriestraße 7,Dreieich,Hessen",63303,+4961032022761,50.0049392,8.7018498
D357,Deutschland,1855,"Hauptstraße 241,Herne,Nordrhein-Westfalen",44649,+4923254670944,51.5307996,7.1588314
D358,Deutschland,1856,"Woringer Straße 9,Memmingen,Bayern",87700,+4983314908857,47.9711444,10.1848686
D359,Deutschland,1857,"Alttolkewitz 26,Dresden,Sachsen",01279,+4935120566996,51.0300478,13.8316665
D35C,Deutschland,1860,"Bismarckstraße 12-14,Rendsburg,Schleswig-Holstein",24768,+4943314340931,54.3026905,9.6738609
D35D,Deutschland,1861,"Emmericher Straße 237b,Kleve,Nordrhein-Westfalen",47533,+4928217118843,51.7959723,6.1511614
D35E,Deutschland,1862,"Kieswiesen 18,Altbach,Baden-Wuerttemberg",73776,+4971536149339,48.7181277,9.3823168
D35F,Deutschland,1863,"Riedstraße 6,Aichtal,Baden-Wuerttemberg",72631,+4971279606273,48.6344664,9.2335935
D35H,Deutschland,1865,"Westerbachstraße 152,Frankfurt am Main,Hessen",65936,+496934002805,50.1237366,8.5865988
D35I,Deutschland,1866,"Am Geisberg 23,Veitshöchheim,Bayern",97209,+4993140409784,49.8279057,9.8919988
D35J,Deutschland,1867,"Breite Straße 16,Buchholz in der Nordheide,Niedersachsen",21244,+4941813704819,53.3278116,9.8793214
D35K,Deutschland,1868,"Heiligenröder Straße 51,Kassel,Hessen",34123,+4956152990006,51.307414,9.5457053
D35N,Deutschland,1871,"Würzburger Straße 57a,Bamberg,Bayern",96049,+4995151935439,49.8751808,10.886034
D360,Deutschland,1872,"Friedrichstraße 13,Erkner,Brandenburg",15537,+4933627000622,52.4227554,13.7525162
D361,Deutschland,1873,"Reichenaustraße 36,Konstanz,Baden-Wuerttemberg",78467,+4975313611074,47.6717362,9.1687248
D362,Deutschland,1874,"Theaterplatz 2a,Weimar,Thueringen",99423,+4936437737026,50.9802636,11.3253109
D363,Deutschland,1875,"Niederzierer Straße 86,Niederzier,Nordrhein-Westfalen",52382,+4924288036179,50.8747818,6.4724105
D364,Deutschland,1876,"Eschersheimer Landstr. 178-182,Frankfurt am Main,Hessen",60320,+496956003702,50.1335201,8.6723427
D365,Deutschland,1877,"Frauenstraße 1,Ulm,Baden-Wuerttemberg",89073,+4973137935993,48.3977405,9.9956006
D366,Deutschland,1878,"Gartenfelder Straße 95,Berlin,Berlin",13599,+493030398369,52.5428439,13.2401005
D367,Deutschland,1879,"An der Weide 14,Hannover,Niedersachsen",30173,+4951135379982,52.3614768,9.7648648
D07K,Deutschland,188,"Main-Taunus-Zentrum 59,Sulzbach (Taunus),Hessen",65843,+496930850077,50.1202634,8.5251147
D369,Deutschland,1881,"Rüttenscheider Straße 62-64,Essen,Nordrhein-Westfalen",45130,+4920179870989,51.4379092,7.0054116
D36A,Deutschland,1882,"Kistlerhofstraße 154,München,Bayern",81379,+498972440520,48.0947895,11.5122957
D36B,Deutschland,1883,"Daimlerstraße 17,Neuenbürg,Baden-Wuerttemberg",75305,+4970824131519,48.8531929,8.5805706
D36D,Deutschland,1885,"Biberger Straße 64,Unterhaching,Bayern",82008,+498961100038,48.0672195,11.6180802
D36E,Deutschland,1886,"Freiburger Straße 21,Schliengen,Baden-Wuerttemberg",79418,+4976358240189,47.7589472,7.5772202
D36F,Deutschland,1887,"Herforder Straße 9,Bielefeld,Nordrhein-Westfalen",33602,+4952152191876,52.0246536,8.5341983
D36H,Deutschland,1889,"Sophienstraße 21,Stuttgart,Baden-Wuerttemberg",70178,+4971147099983,48.7713958,9.1728717
D36I,Deutschland,1890,"Hundsmühler Straße 135-143,Oldenburg,Niedersachsen",26131,+4944121719461,53.1212172,8.1921093
D36J,Deutschland,1891,"Wladimir-Sagorski-Straße 22,Chemnitz,Sachsen",09122,+4937127809790,50.7953837,12.8879922
D36K,Deutschland,1892,"Schieferbruch 4,Velbert,Nordrhein-Westfalen",42553,+4920534245410,51.3046967,7.1070246
D36M,Deutschland,1894,"Badstraße 16,Berlin,Berlin",13357,+493041719997,52.5512474,13.3840786
D36N,Deutschland,1895,"Kaiser-Wilhelm-Straße 76-78,Berlin,Berlin",12247,+493063494815,52.436292,13.3453889
D371,Deutschland,1897,"Bosenheimer Straße 251,Bad Kreuznach,Rheinland-Pfalz",55543,+4967179468974,49.8476095,7.8869652
D372,Deutschland,1898,"Meisenweg 5,Otterbach,Rheinland-Pfalz",67731,+4963017168718,49.490225,7.7236818
D373,Deutschland,1899,"Steinsbergstraße 1,Sinsheim,Baden-Wuerttemberg",74889,+4972614021964,49.24848,8.8768393
